clip_id,split_files
common_voice_gn_32377184,dev_guarani_only
common_voice_gn_32377185,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32377186,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32377189,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32377190,dev_guarani_only
common_voice_gn_32377197,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32377199,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32377200,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32377201,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380090,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380093,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380096,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380097,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380098,dev_guarani_only
common_voice_gn_32380099,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380100,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380101,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380102,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380104,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380105,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380106,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380107,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380108,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380115,dev_guarani_only
common_voice_gn_32380118,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380120,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380121,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380122,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380139,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380140,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380142,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380143,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380144,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380146,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380147,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380148,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380155,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380158,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380160,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380163,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380164,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380165,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380166,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380167,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380170,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380171,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380173,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380175,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380176,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380177,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380178,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380179,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380181,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380185,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380186,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380187,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380188,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380190,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380191,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380192,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380195,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380197,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380280,dev_guarani_only
common_voice_gn_32380281,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380768,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380774,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380782,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380783,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380784,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380786,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380805,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380807,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380811,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380842,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380843,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380844,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380845,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380846,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380856,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380858,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32380859,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32398961,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32398963,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32398964,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32398965,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32410779,dev_guarani_only
common_voice_gn_32410780,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32410781,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32410782,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32410784,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412714,dev_guarani_only
common_voice_gn_32412717,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412718,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412734,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412736,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412738,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412749,dev_guarani_only
common_voice_gn_32412750,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412752,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32412753,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418187,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418189,dev_guarani_only
common_voice_gn_32418212,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418215,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418236,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418252,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418256,dev_guarani_only
common_voice_gn_32418272,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418294,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418298,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418322,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418323,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418324,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418325,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418383,dev_guarani_only
common_voice_gn_32418384,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418417,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418439,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418440,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418469,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418470,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418488,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418491,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418492,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418493,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418497,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418499,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418500,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418540,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418541,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418542,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418555,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418556,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418557,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418578,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418596,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418597,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32418632,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32683367,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32683368,dev_guarani_only
common_voice_gn_32683370,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32683373,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32683376,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770058,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770109,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770161,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770162,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770164,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770225,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770227,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770247,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770248,dev_guarani_only
common_voice_gn_32770289,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32770291,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860660,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860661,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860662,dev_guarani_only
common_voice_gn_32860690,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860707,dev_guarani_only
common_voice_gn_32860708,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860709,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860736,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860737,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860738,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860756,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860772,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860774,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860775,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860839,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860840,dev_guarani_only
common_voice_gn_32860843,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860865,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860909,dev_guarani_only
common_voice_gn_32860912,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32860949,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861051,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861052,dev_guarani_only
common_voice_gn_32861112,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861132,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861163,dev_guarani_only
common_voice_gn_32861186,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861211,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861227,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_32861229,dev_guarani_only
common_voice_gn_33452610,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33452611,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838215,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838216,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838222,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838227,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838228,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838229,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838231,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33838232,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862453,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862504,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862506,dev_guarani_only
common_voice_gn_33862508,dev_guarani_only
common_voice_gn_33862571,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862572,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862577,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862621,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862622,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862646,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862648,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862687,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862688,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862689,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33862752,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876876,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876877,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876903,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876904,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876906,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876929,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876945,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876946,dev_guarani_only
common_voice_gn_33876971,dev_guarani_only
common_voice_gn_33876985,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876986,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33876987,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877006,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877007,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877029,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877031,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877032,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877087,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877115,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877162,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877201,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877203,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877258,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877260,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877263,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877290,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877292,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877347,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877348,dev_guarani_only
common_voice_gn_33877366,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877383,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877424,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877425,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33877460,dev_guarani_only
common_voice_gn_33893287,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893347,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893350,dev_guarani_only
common_voice_gn_33893408,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893411,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893431,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893432,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893446,dev_guarani_only
common_voice_gn_33893454,dev_guarani_only
common_voice_gn_33893466,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893491,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893492,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893493,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893499,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893500,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893501,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893514,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893530,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893532,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893533,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893551,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893568,dev_guarani_only
common_voice_gn_33893580,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893581,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
common_voice_gn_33893606,train_cv_cegpa;train_cv_cegpa_up2;train_cv_cegpa_up3;train_guarani_only
